Date;Start Run Timestamp;Parameter Set;Run Number;Run Duration (hh:mm:ss);Total Correct Pieces;Last Improvement Iteration;Sequence Length;Total Move Sequence;Improvement Count;Learned Sequence Reuse Count
2025-03-22;05:42:35;P1;61;00:07:03;14;0;96;Bb R U Fb U F R F Rb R Bb D R Db Bb Rb Bb Bb Rb Rb L Ub Lb R Rb U Bb Ub B Ub R Rb Rb L Fb R F R Lb Fb Lb U L U F Ub Db R D R Db Rb D Lb R R R R L Db Db Rb Db R Db Db Fb Lb F Rb Fb L F Rb Rb Lb Rb L R U Lb Ub Ub Ub Ub Ub Lb Ub Lb U L U Rb Rb L R;0;13
2025-03-22;05:49:38;P2;62;00:02:03;15;10.110.000;103;L L B Rb Fb R U F Rb F U Bb Ub Fb Lb Db Db L B Rb B R B B B R Bb Rb Ub B U Bb Rb B R Bb R B U L Ub Lb Bb Ub B Bb R B Lb Bb Rb B L Bb Lb Bb Bb Fb Fb Bb Fb B F F Bb F L B L B Lb Bb Lb Rb F D F R D Rb Fb Db Fb Bb Ub Bb Fb Bb F B B F Bb Fb U F B Fb U B U Bb Ub;1;13
2025-03-22;05:51:41;P1;63;00:05:30;14;23.100.000;125;Bb R Fb Rb B Db Bb L U Lb Ub Bb Rb U R U B Fb R D Fb Fb Fb D R Db Fb Db Rb L D Lb Db Lb Db Lb D L D Ub B D Bb U B Db Bb D R Db Rb Db Rb Db R D R Bb U U U Bb D U Db U U Bb U B U B U D Rb Db Rb Db Rb D R Db Db Db R Fb Rb Rb D D Rb Db Rb Db R R R D R D R Db R R F Fb Bb Db Fb Db Bb Bb F B F B F Db F D F D B Fb Fb;3;11
2025-03-22;05:57:12;P3;64;00:02:53;15;13.620.000;115;D Fb Fb F Lb Ub L Bb Ub R U B U B R R Bb Ub D B D B D Bb Db Bb Db Bb Ub Rb Rb B R R U Bb Ub B U B U B Ub Bb Ub Lb Fb L F L F L Fb Lb Fb Ub Db Db Db U R Ub Ub Rb Db Db Ub Db Db U Db R Ub Ub Rb Db Ub D U Db U D F Db F F F Db Fb Db F D F D Ub Rb L R F L F Lb Rb Rb L R R L Fb Lb Fb R Lb Rb Fb;1;10
2025-03-22;06:00:05;P3;65;00:03:31;16;15.930.000;74;Rb D F F Db B Bb Db Db B B Rb D R Db Db B Db Db Db L D F Lb Fb Lb F U Bb Ub Fb U B Ub D F D F D Fb Db Fb Db Fb R D D Rb Ub R Db Db Rb U L Bb Lb Bb Lb F F B B B B Fb B Fb B B L B L B;1;11
2025-03-22;06:03:37;P3;66;00:06:59;13;0;79;L B Rb D D Bb Bb F D Fb Ub Ub Rb Ub Ub U Bb Ub U Bb Ub D B D B D Bb Db Bb Db Bb L B R Bb Lb B Rb Bb Db Lb Db L D L D L Db Lb Rb Fb Rb F F R B B R R R F F R Fb Fb B B Fb R Rb B R B R B Rb Bb Rb Bb;0;12
2025-03-22;06:10:36;P3;67;00:07:03;14;0;86;B Lb F Fb Rb F B B Ub Bb Bb Db R D Rb R B Rb Bb F R F Rb Fb Fb L Bb Lb B Lb R Db Rb Ub R D Rb U Db Lb Db L D L D L Db Lb L F Lb B L Fb Lb Bb R D D Rb Ub R Db Db Rb U L R R F R L Rb Lb Rb Rb Fb Lb Lb F R R Fb L R R;0;14
2025-03-22;06:17:40;P3;68;00:06:59;13;0;84;Fb Lb R D B F Ub Fb Rb Bb R Lb B L Bb B D Bb R F F Rb Lb U L U L U Lb Ub Lb D Ub Db Db Fb Db F D F D F Db Fb Db R D R Db Rb D Lb R R R R L Db Db Rb Db R Db Db D D Fb Db B Fb Bb Db Fb D F D Bb Fb Bb Bb Fb Bb Fb Db;0;13
2025-03-22;06:24:39;P3;69;00:00:00;15;0;91;B Fb R F U Bb L L B F Db Fb B R U Bb Ub Rb F U Fb Db F Ub Fb D Db B D B Rb Bb R Bb Fb D L Db F Bb R Bb Rb B U B Ub R B R Bb Rb Bb Rb Bb R B Bb Bb Bb Bb Ub Ub B Ub Bb Ub Bb U D Ub Db Ub B U B Ub Db Rb D R D R D Ub Db U D Rb Db Rb;0;13
2025-03-22;06:24:39;P1;70;00:05:11;15;22.890.000;83;B U D Rb Db R B Fb L F Bb F L L Fb Lb Db Db L R D Rb U R Db Rb Ub Rb Db R D Db Lb U L D Lb Ub L Ub R Db Rb U R D Rb Db L Ub Lb D L U Lb Ub Db U Lb D L Db Ub Ub Ub Db Db Ub L D Lb Db L L L Bb Lb Fb L B Lb F L;1;12
2025-03-22;06:29:51;P2;71;00:06:59;13;0;76;U Lb F U Bb Bb Fb Lb Bb L F Db Db B Db Db Ub F R Fb Ub Rb U R U R D Rb Db Bb Db B Db Db B D B D B B Db Bb Db Bb D R U R Ub Rb Ub Rb Ub R U Db F U B U Fb B F U F Bb Bb F F F B Ub Bb Ub Fb Bb;0;11
2025-03-22;06:36:50;P1;72;00:07:04;14;0;104;F Bb Db B Db Rb D D Lb Db L Db B D Bb D L Db Lb Fb Ub Fb U L F Lb Fb Fb Lb Fb Lb Fb L F L F L F F Lb Fb Lb Fb Lb F L F L Lb Fb Lb F Rb Fb L F Lb Lb Lb Lb R L Fb B B F D F Db B D B Fb Bb Db B Fb Lb Fb Lb F L F L F Lb Lb Fb D F L F Lb Db Db Db Db Db Lb Db L D L Fb;0;12
2025-03-22;06:43:54;P3;73;00:00:00;15;0;119;L Lb Bb Bb L B L L Bb B R D Rb D Bb Lb Db B Db Bb Db Db B L Bb F F Rb Db Fb Rb Db Db R D F R Rb Ub Rb U R U R U Rb Ub Bb D Fb Db B D F Db U Db F U F U Fb Ub Fb Ub Fb D Lb Ub Ub L U L U Lb Lb Ub Lb Ub L B F F F B F Bb Bb F L F L F Lb Fb Lb Fb Lb Lb Rb Ub Lb U U Lb Lb Lb Lb U Lb Ub L U Lb Lb Lb U L R;0;12
2025-03-22;06:43:54;P3;74;00:06:32;14;13.830.000;89;B Rb Bb Db B Rb Bb R B L L Bb Db Fb L F D Lb Db L Fb Fb Lb D U Rb Fb Ub F U R L Ub Lb B Lb Bb L U D L F D F Lb Fb Db Fb Lb Fb Ub F U F U F Ub Fb Ub U L U L Ub Lb Ub Lb Ub L Ub Ub B U B Ub D Ub Db Ub Bb Ub Bb D Ub Db Bb D Ub Db;1;12
2025-03-22;06:50:27;P1;75;00:07:04;14;0;47;Rb Rb Ub Rb Db L D R L Db Lb Ub R U L Ub Rb U Lb U U F D Fb D Ub Db Ub F Ub Db U F F F Db Bb D B D B Db Db Db Bb Db Bb;0;7
2025-03-22;06:57:31;P2;76;00:03:24;15;17.580.000;99;L Fb Lb F Fb U F Rb Db R B Db Bb Lb Rb Fb L R Ub Lb U L B Lb Bb Fb Rb F Lb Fb R F L Ub Lb U Lb R L U Rb Ub Ub Rb L R U Lb U U U Rb U Lb Lb Ub R U R Lb R L L L Rb L Rb Lb R Fb Lb F Rb Fb Lb Lb Lb F L Bb Fb B Ub B B B B Fb Ub F U F U F Bb Bb Bb Bb Ub;2;9
2025-03-22;07:00:55;P1;77;00:01:18;15;7.020.000;85;B Fb Db Fb Fb L Fb Lb F B Rb Fb R Bb Rb Bb Rb B R B R B Rb Bb Bb Lb B L Bb L B Bb R B Lb Bb Rb B L Db F D Bb Bb Db Fb D Bb F Bb Fb L Ub Rb L L Rb Rb Lb Lb Rb Ub Lb Ub Lb Ub Lb Lb U L U L F R Fb Rb Rb Lb Rb Rb Lb F Rb Fb L;1;11
2025-03-22;07:02:14;P2;78;00:00:00;15;0;68;Bb L D Lb B Db Bb F Ub L U Fb Lb Lb Lb Db R D L Db Rb D D B D B Db Bb Bb Db L F Lb B L Fb Lb Bb Ub D Ub Db Fb Db Db F U D D U Db Db Fb Ub D U D F R D Rb Ub R Db Rb Ub Ub Ub;0;10
2025-03-22;07:02:14;P2;79;00:06:02;14;16.110.000;86;Lb Fb D Rb F Bb L U B Lb R Ub Rb D Rb Db R Lb Rb Fb L R L B R Bb Lb B Rb Bb Fb Fb L B Lb Bb Fb B Fb L Bb Lb D Ub Db Fb Ub F U F U F Ub Fb R Lb Rb L R L L Rb Lb Lb Lb Bb Rb B Lb Lb Bb R B Lb D D F D Fb U F Db Fb Db Ub Db;2;9
2025-03-22;07:08:17;P1;80;00:06:38;14;5.940.000;75;L R Fb D F B Db R D Bb F R F Rb Fb Fb Db Fb Lb Fb L D F Fb U Bb Bb Ub B F Bb U Bb Bb Ub Ub Fb Db F U Fb D F Ub L U U U U Rb Lb Rb Rb U L L Ub Rb U Rb Lb Lb R Lb Rb F Rb Rb Fb L F R R Fb R;1;9
2025-03-22;07:14:55;P2;81;00:06:42;14;26.370.000;95;L Ub F Db Fb B F R Bb Fb Db R D Rb Fb D D F Bb Lb Fb L B Lb F L Ub F D Fb U F Db Fb Rb Fb Rb F L Fb R F Lb R B B L Bb Lb B B Ub L U Bb Ub Lb U Bb Bb Bb Bb Fb Bb F B Fb L B Lb F L Bb Lb B U Bb Bb Bb U B U Bb Ub Bb Fb U U U U Bb F B Ub Bb;1;11
2025-03-22;07:21:38;P1;82;00:00:00;15;0;78;Lb R F Fb D F L Fb Lb F Ub F L F U F Lb Ub Fb Lb Lb Fb Ub Lb U F L F U Fb F Db Bb D Fb Db B D Lb R Lb Rb U L U L Ub Ub Lb Ub Lb Lb R R R R L Ub L R Lb Lb Rb Bb Rb Bb R B L R Lb B Lb R L Bb L Rb;0;10
2025-03-22;07:21:38;P3;83;00:07:04;14;0;115;Bb Ub D D Bb Bb Rb F F R B Ub L U Bb R D Rb Lb Lb Ub Lb Lb Ub L B L U L Bb Ub Lb B B B B D B Db Bb Db Bb Db B D D L F D F Lb Fb Db Fb Lb Fb Fb R Lb Lb Rb Lb Rb Lb Rb Fb Fb Rb Lb Rb L Fb Fb R R L Ub Rb L L Rb Rb Lb Lb Rb Ub Lb Ub Lb Ub Lb Lb U L U Lb Db Db Db U U D U Db Db Lb Ub L U L U L U U U;0;13
2025-03-22;07:28:42;P3;84;00:07:04;14;0;109;L B Ub R Ub Ub L Bb Bb D Bb Bb Lb Lb Db L Db Bb D B D D Bb Db Rb B R B Db Fb Db Db F D F D Fb Fb Fb B B Fb B B Fb Fb Db Fb Rb Lb Rb L R Fb Rb Fb Rb L R L L R L F R F R Fb Rb Rb Rb B R B Rb Rb Rb B B R R R Bb R R R Bb R L L D Lb Db Bb Lb B Lb Bb R B Rb Rb D R Bb Rb Bb Bb Db;0;13
2025-03-22;07:35:46;P1;85;00:06:23;14;20.010.000;72;L Rb Rb B Lb Bb L Bb Ub B U Lb D L Db Bb D R D Rb U R Db Rb Ub R D Rb Db Bb Db B R D L Db Rb Rb D Lb Db R Fb Ub F U F U F Ub Fb Ub Db Bb Db U U U U Bb Bb D B D B Ub Db U Db B B B;1;10
2025-03-22;07:42:10;P1;86;00:00:00;15;0;76;Fb Ub Lb Db L D F L Fb F Rb F R Fb B Fb R F Bb U Db Db L Ub D D Fb U Bb Bb Ub B F Bb U Bb Bb Ub Db Fb D F D F D Fb Db Fb Ub D Ub Db Fb Db Db F U D D U Db Db Fb Ub D U D F L B R Bb Lb B Rb Bb;0;10
2025-03-22;07:42:10;P2;87;00:06:29;12;4.260.000;71;L Fb R Lb D L U L Ub Lb Rb D U R Ub Db R Rb F R F R F Rb Fb Rb Fb Fb Db B D F Db Bb D U L Ub Lb Bb Ub B Rb U Rb Ub Bb Rb B Rb Rb Lb Rb L Bb R Bb Rb Bb Rb Bb R B Lb Rb L Rb Rb Bb Bb R;1;10
2025-03-22;07:48:40;P3;88;00:00:00;15;0;75;Fb R U F Ub Fb Fb Db F Bb R B Db L F D Fb Ub Rb Lb Rb Ub Rb L Rb U Db F Ub Fb Db Db Db F U Fb B B L Bb Lb B B Ub L U Bb Ub Lb U Bb Bb Bb Ub R D Rb U U R Db Rb Ub L D L D L L Db Lb Db Lb Db Db;0;12
2025-03-22;07:48:40;P2;89;00:01:30;16;8.160.000;76;U Fb Db B Rb U B R Bb Lb Bb L Rb Bb R U B Ub Lb F L B Lb Fb L Bb Ub Ub Ub Lb Ub L R R Lb Rb U L Ub Rb D Fb U U U F U D Ub Fb U F U D D Ub Lb Fb R L Rb L L F Rb L R F L F R R Lb R R Fb;1;9
2025-03-22;07:50:11;P1;90;00:07:10;14;0;64;D F F L Fb D F Bb Ub B U R D Rb F D Fb Ub F Db Fb U R Db Rb Ub R D Rb U Lb Ub L D Lb U L Db B D F Db Bb D Fb Db Rb Bb R B R Db Rb D Lb Db R D L Db L Rb Lb D;0;11
2025-03-22;07:57:21;P1;91;00:06:25;12;7.080.000;68;Rb Rb R Db R D Rb B Rb Ub Rb Bb Ub B R U R Lb U F Ub L Db F Rb Fb D Db F Bb Bb F F F Db Db Bb Bb D D B F Bb Bb Fb Bb Db R B Rb Bb Db Rb D Rb Rb Db R U Rb D R U Db Ub Ub D R;1;7
2025-03-22;08:03:47;P2;92;00:06:49;14;3.810.000;83;L Fb Fb Rb F F R U Rb Ub R Ub B Db R D Bb Fb L U Lb F Bb Rb B R Bb R B Rb D Lb Db R D L Db Rb Ub Rb Fb Fb Fb Fb Ub R U Rb Rb Rb U R Ub Bb F Lb Bb Lb B L B L B Lb Fb Ub Bb Ub Bb Ub B U B U B U Rb Ub L U R Ub Lb;1;11
2025-03-22;08:10:37;P3;93;00:01:14;15;7.890.000;109;U Fb Rb F Lb Fb L U Lb Bb Bb Ub F L F U F Lb Ub Fb Lb D Lb Db L Fb Fb Lb Fb Lb Fb L F L F L F Ub L D D Lb D D U D L L L Db Rb D L Db R D F Db F L Fb Lb Fb L Ub L R Lb U Lb R L Rb L Ub Lb Rb L U Lb Rb Lb R Db Rb D R D R D Ub Db U D Rb Db Rb Fb Rb Fb Fb Fb L L Fb R F Lb Lb;2;13
2025-03-22;08:11:51;P2;94;00:07:02;13;0;60;L Fb Db Db B Bb B L L Bb Db Db Rb Db Db Fb Fb D Fb Fb Ub Bb Lb B U Ub Lb U L B Lb Bb Ub Lb Lb U R Ub L L U Rb Rb L F R Lb Lb R L Rb L Fb Lb Lb F Rb Fb R L;0;11
2025-03-22;08:18:54;P1;95;00:06:45;14;29.220.000;96;F Rb Rb B R Bb F U Fb R U B Ub Rb Bb Lb D Rb Db L F U Fb Db F Ub Fb D Bb U Fb Ub B U F Ub Db Lb Db L D L D L Db Lb Bb Rb Bb L L L L R B L R Lb B R Bb R L Rb Lb Rb Fb Lb Fb Lb F L F L F Lb Rb Lb R L Db Rb Db Rb D D R D R D Rb Lb R R L R;1;11
2025-03-22;08:25:39;P3;96;00:00:00;15;0;100;Fb R Fb U F Ub Lb U L U L U Lb Ub Lb Lb R Db Rb L F Lb U U U Fb U L Fb Lb F L Bb U Fb Ub B U F Ub F Lb Fb Lb Fb Lb F L F L Fb Fb Fb Rb Bb R Fb Rb B R Ub R Db Rb U R D Rb Ub Ub Fb Ub Fb Ub Db U Db Ub D U U D F U F U Fb U Fb Fb Fb R F Rb Fb Rb Fb Rb F R;0;12
2025-03-22;08:25:39;P2;97;00:07:14;14;0;52;Fb L L Fb U F Db R D Rb Ub F Db Fb U U B Ub Db Lb D D D Lb Db L D L D L U Lb Db L Ub Lb D L Db Rb D R D R D Ub Db U D Rb Db Rb;0;9
2025-03-22;08:32:53;P2;98;00:00:00;15;0;75;L R Fb U F Ub L Ub Lb U B Rb D R Bb F D Fb Db Fb Db Fb D F D Bb D B U Bb Db B Db Ub D F L Fb Rb F Lb Fb R Lb Ub Lb U L U L U Lb Ub Lb Fb Rb F Lb Rb Lb R Fb R F Lb Db Rb Ub R Db Rb U R D D;0;11
2025-03-22;08:32:53;P1;99;00:06:37;14;20.340.000;100;D Fb Fb R D Rb Rb Rb R B R Bb Ub Bb U Fb U Rb Ub R Fb Fb Fb B D Bb Db Lb Db L Db Lb Lb D D Lb Lb Db Db L L Db Rb Fb Fb Fb R F R R R Fb Rb F F F Rb F R R D U L Ub Lb Db L U Lb Ub Fb Lb Fb Lb F L F L F Lb Db U Lb Lb Ub Lb Ub Lb Ub Ub L Db Ub Db U U D D L D;1;10
2025-03-22;08:39:31;P1;100;00:06:42;13;3.510.000;69;Rb B D Fb Fb Ub Lb B U L Lb Ub Fb Ub L F U L F Ub Ub Ub Fb Fb Ub Ub F F Ub Ub F F Db Rb D B R Bb Rb D F Db Fb Db Fb Db F D F Bb R Ub Bb R R B R U B Ub B B B B Ub Bb Rb Rb B;1;8
2025-03-22;08:46:13;P2;101;00:01:07;15;6.090.000;88;Fb L L L B U Bb F Bb R Fb B R Bb Fb R F B Rb R D Rb U R Db Rb Ub Lb Fb Lb Fb Lb F L F L F U R D Ub Db Rb Ub Rb Ub R U R Lb F F Db F D Fb Fb L Bb Db Fb D B Db F D R Db Lb D Rb D D D L D Rb B R B Fb Bb Rb Fb Bb F R F;1;12
2025-03-22;08:47:20;P3;102;00:00:00;15;0;67;R B B Db Db Bb U R Ub L D Lb Bb L Db L L D Lb B B Fb Lb Bb F Bb F Lb Bb Lb B L B L B Lb Fb Db U B Db Bb Ub B D Bb D Rb Bb R F F Rb B R F F Ub Fb U F U F U Fb Ub Fb;0;11
2025-03-22;08:47:20;P3;103;00:06:10;14;16.860.000;126;U Lb B D Bb B R Bb Ub R U Rb Bb Db Db B Lb Fb Lb F L F L F Lb Fb Db Fb D Bb Db F D B L R L Rb Lb R Ub Lb Ub Lb Ub L U L U Lb Rb L U F U U Bb Fb B B F B B Fb B Ub Fb Ub Fb Fb U F Db Bb F Bb Bb Bb D Fb Bb F Db Fb D B Ub Ub B Ub B Lb Bb L U Bb Ub Ub L B B L Bb Ub Bb Lb Lb U U U L L L Ub Ub L U L U L L Ub Ub Ub Ub Ub;2;11
2025-03-22;08:53:30;P1;104;00:00:00;16;0;110;L Db Db Lb Fb U F Db Bb D L B Lb Bb U F Ub Bb U Fb Ub B Lb Fb Lb F L F L F Lb Fb Bb Lb B L B L B Lb Bb Lb Lb Fb Lb Fb Lb F L F L F Lb U L U D Ub D Lb Ub L D D U Fb Db F U Fb D F U U F L F L Fb Lb Fb Lb Fb L Fb Lb Fb Lb F L F L F L L L U Db Bb Db Bb Db Db Db B D B D Bb Ub;0;12
2025-03-22;08:53:30;P3;105;00:00:00;15;0;93;Fb L B Lb Bb L Rb Ub Lb Fb L D F Db Fb Rb B R U R Ub Bb Bb Bb Fb L L B F B B Lb B U Bb L B B B U Fb Bb Fb B Ub B U B Fb Fb Bb Ub Bb Fb Fb Bb Bb Ub Ub Ub Fb Ub Fb Ub Fb U F Ub Ub Ub Fb B B B Lb R R L R R L B Lb Lb Lb Bb Lb Bb Lb Bb Rb L R;0;12
2025-03-22;08:53:31;P1;106;00:00:00;15;0;58;B Db Fb U B U Bb Bb L B L Ub L U Lb F Ub Bb U Fb Ub Fb Ub F U Lb U L B L Db Lb Bb L D Lb Fb Rb Bb R F Rb B R Bb Fb Bb F B Fb L B Lb F L Bb Lb B;0;11
2025-03-22;08:53:31;P3;107;00:01:34;15;8.040.000;104;B F D Ub F Db U Fb Lb U L Ub F L Fb Lb B D D Lb Db B D Lb Db Bb Db Bb D Bb Db B Ub R U Lb Ub Rb U L F Db Bb D Fb Db B D L U Bb Bb Bb Bb U U Bb Ub Bb Ub Bb U B U B U U Lb Lb Db Lb Db L D Ub Ub Db Db Db U Db U L D L Ub Db U B B Rb B R B Fb Bb F B R B Rb Bb Rb B;1;9
2025-03-22;08:55:05;P2;108;00:07:08;14;0;95;Bb Lb R Fb Fb Rb Ub L Fb Lb U Lb U L Ub Db Db Bb Bb D D Bb Bb D D Bb Bb Fb Rb Fb Rb Fb R F R F R L B L Bb Lb Bb Lb Bb L B U Fb Db F U Fb D F U U R D R D R R R R D Rb Db L Rb Lb Db Rb Rb D Rb Ub Rb Ub Rb Rb U U Db U U Db Db Db Rb U R U R Ub;0;11
2025-03-22;09:02:13;P1;109;00:00:00;15;0;93;L Bb Rb L L U L L Lb Db Fb D L Ub L L B Ub Bb U L L U U U Bb Db B Ub Bb D B Ub D Fb Ub F U Db Ub Fb U F Lb Db R R D L Db Rb Rb D Rb Ub B U R Ub Ub Ub R Bb Rb Bb R Bb Bb R R Bb R Ub Fb Db F Ub Fb Db F U Fb Fb U D U Db Ub Ub F Db Db F;0;11
2025-03-22;09:02:13;P2;110;00:00:00;16;0;77;L R R B D Bb B D Bb Db Bb U U Rb Ub Ub Bb F Lb Lb B Fb D Bb Db Rb B R B Ub Rb Db R U Rb D R Lb U U U Rb U Lb Lb Ub R U R Lb R L L L Rb L Rb B Db Bb Db F Bb Fb Db B D B D Fb D B Db F D Bb Db;0;11
2025-03-22;09:02:13;P2;111;00:07:08;14;0;89;Lb Ub L D F F B U Bb Rb Rb U Bb Ub Rb Bb R D B Db Bb Bb D B U Bb Db B Db Ub D B R Fb B F Rb Bb Rb Bb Rb B R Ub D R Db Rb U R D Rb Db Bb F Bb Bb Bb U B Ub F F U F U U U U Bb Fb Ub F Rb Ub Ub R D D D U D R U R R Ub Rb Ub;0;11
2025-03-22;09:09:21;P2;112;00:06:07;13;25.440.000;79;Ub D Fb Fb Db F Db Fb Fb D F Rb D R Fb U B R R Bb Ub Ub Fb Ub F U F U F Ub Fb Lb Db R D L Db Rb D Db Lb Db L D L D L Db Lb D L Bb Db Bb Lb Bb D L B Db Db Bb U Bb Bb Bb Bb D Ub B D Bb Bb Bb D Bb Db Bb D;2;8
2025-03-22;09:15:28;P2;113;00:05:49;16;26.700.000;83;Lb Rb F F R Ub R B Rb U L U Rb Ub Lb U R Ub Db R D Lb Db Rb D L Bb Bb D Rb Db Bb Bb B D F Db Bb D Fb Db Db U B Db Bb Ub B D Bb D Lb U Lb Db L Db Ub D Lb D Lb Lb Db Bb D Fb Bb Bb F F Bb Fb D Bb Db Bb Db Bb D B B D;2;8
2025-03-22;09:21:18;P2;114;00:01:27;15;8.430.000;58;L Fb Db F Rb D R L L U L L Ub Db F Rb Fb D Rb Lb D L Db R D Lb Db L Bb Rb Bb R R R Bb R B R B R Fb L U F Ub Fb Lb F Rb Rb B L Bb R R B Lb Bb;2;9
2025-03-22;09:22:45;P2;115;00:00:00;15;0;107;U L Bb Rb U R D B R D Lb Db L Rb U Db B B D Ub F Lb U U U Fb U L Fb Lb F L Fb Bb Ub F B F Lb Fb Lb Fb Lb F L F L B Rb Rb Bb L B Rb Rb Bb Lb Rb Db Bb Db Rb Bb Db B D R Db Db Db B R Db Db Db Lb U U U Rb U Lb Lb Ub R U R Lb R L L L Rb L Rb L D L D L L Db Lb Db Lb Db Db;0;13
2025-03-22;09:22:45;P2;116;00:01:07;16;6.450.000;101;Ub D Fb Fb B F R Bb Fb Ub L Ub Lb U Rb F R Fb U U D B Ub Db Ub Ub Rb U Fb U Bb Bb Ub B F Bb U Bb Bb Ub Rb Db Rb Db Rb D R Db Db Db R D F Bb D Bb Fb B D D F D Fb D B Rb Ub R D Rb U R Db R D Rb Ub R Db Rb Ub Ub Ub Fb U F U F D U D U U D Ub D Fb Ub Fb Ub Fb;1;12
2025-03-22;09:23:53;P3;117;00:00:20;15;2.580.000;120;L Rb Rb Fb R U F Rb L D Lb Bb Rb Db Db R B R D Rb Fb D U U Db U Db Ub Ub D F D Fb Ub F U U Db Ub Ub U Db Ub Bb U B D D B B B Ub B Db D B D B Db Bb Bb Db B D F Db Bb D Fb Db Fb U Fb Ub Bb U F B B B B Ub Fb Bb Fb Bb F F F Bb Ub Ub Db L U L L Ub Lb Ub Lb Ub Ub L U D Ub D Ub Db Ub Fb U F U F U Fb Ub Fb;1;12
2025-03-22;09:24:13;P1;118;00:00:00;15;0;72;Lb F Ub L Rb Rb D Lb Db L F Rb D R Fb Lb Fb L F D Fb Db Db Rb U R D D Rb Ub R Db Ub Bb Ub Db U Bb Db Bb Bb D Ub D U Db B D B D U D F L F L Fb Lb Fb Lb Fb L Rb Rb B L Bb R R B Lb Bb;0;11
2025-03-22;09:24:13;P3;119;00:07:06;14;0;116;Ub F Bb Lb Lb L D Lb D B L D Lb Bb Db Bb Lb B U Rb Fb R F Ub F U Fb Db F Ub Fb D R D Rb U R Db Rb Ub B D Rb Db Bb D R Db Rb D D R D R D R R U Db U D U Db U Rb Db Lb Fb L F L F L Fb Lb Fb Rb Lb Rb Rb F L R Lb F Rb Fb Rb Fb R Lb Rb L Rb F L Db Ub D U Db U D F Db F F F Db Fb Db F D F D Ub;0;14
2025-03-22;09:31:20;P3;120;00:06:28;14;7.890.000;92;Ub Bb U Rb Bb R B Db Bb Bb D B F R F Rb Ub R R R U D R B R Bb Db Rb D D F D Ub Ub Db Fb U Db Ub Db F U U Fb Db B U Bb D B Ub Bb L L Db Db Db Db Ub Lb Ub Lb D Ub Db U U U L U L U Fb Bb F B D D D Bb Db Bb D B Fb B F Bb D B D Bb;1;9
2025-03-22;09:37:48;P1;121;00:07:05;14;0;99;Lb B Ub B U Rb L D Lb Ub L U Lb B Rb D R Bb Lb U F Ub L B U U R Ub Ub Bb Ub Rb Rb B R R U B Lb Db L D L Bb Lb Db F U Fb D Fb Fb Fb D D Ub D D Fb Ub L U U U U Rb Lb Rb Rb U L L Ub Rb U Rb Lb Lb R Lb Rb Lb Rb Lb Lb R D D Rb Db Lb D L R Lb Db L Db R;0;13
2025-03-22;09:44:54;P1;122;00:03:59;15;17.820.000;120;L Fb F D Fb D Bb Db B Fb D F F U Fb Db F Ub Fb D L Fb Lb F F R Fb L F Rb Fb Lb Rb B L Bb R B Lb Bb Db F D Rb F F D D D D F F R F D F Db Fb Db Fb Lb R F L Fb R Lb Rb Fb Lb Fb L F Rb Rb Rb L Rb Rb L L R R F R L Rb Lb Rb Rb Fb Lb Lb F R R Fb L R R Ub Fb U U D Ub D Ub F Db U U D Fb Db Db F D Ub Db;1;12
2025-03-22;09:48:53;P2;123;00:06:59;13;0;76;L Lb D L U R F Rb Fb B Lb Bb L Bb Ub R R U R R U Rb U R L R R R R D R R Db Lb D Rb Rb Db U U Bb Db B Ub Bb D B Ub Ub Fb Db F U Fb D F B Ub D Ub Ub Db Bb Bb Ub Bb Ub Bb Ub Ub B D Ub Db U U;0;10
2025-03-22;09:55:53;P1;124;00:06:52;12;0;62;R F D Bb D B Fb D F Rb D R Fb Db F D Fb Bb Fb L Fb Lb F B F Ub Fb Db F U Fb D Fb Fb Fb Rb Bb R Fb Rb B R Lb R L R Lb R L U Rb Ub Rb Ub Rb U Rb Rb Rb U Rb Rb;0;9
2025-03-22;10:02:45;P3;125;00:00:00;15;0;119;L Rb Ub Bb D B Db B Lb Bb L Bb U Lb Ub Rb U L Ub R Lb Bb L B L B L Bb Lb Bb Lb F L D Fb Lb Fb Db Fb L D L U Bb U B U Bb U B U Db Db Db Lb Db Lb D L D L D Lb D D R Lb R L R R F Lb B L Fb Lb Bb L Rb Rb Lb U Lb Ub Lb Ub Lb U L U R L L R Ub Ub Ub Ub Ub Ub Bb F B U B U U Fb Bb Ub F Ub B Ub Fb B B B;0;13
2025-03-22;10:02:45;P2;126;00:06:35;14;18.840.000;104;Bb Fb U U Db Rb U Fb Fb Ub Bb Ub L Bb Ub B U Lb B L Bb Rb B Rb Db Bb D R L U Rb Ub Lb U R Ub F Db Bb D Fb Db B D Lb Lb U U Lb Lb Ub Ub Lb Lb Ub Ub Lb B Rb Bb L B R Bb B Fb R R B F Bb Fb Bb F B R Fb R R B Rb F B B B Db B F Bb D B Db Fb Db Fb Fb Fb B Fb Bb Db Db B B;1;13
